"stusps","station_id","usaf","wban","station_name","icao","lat","lon","elev_m","statefp","countyfp","county_geoid","county_name","state_name","climate_region","geometry"
"UT","99999904143","999999","04143","PROVO 22 E","",40.282,-111.24,2379.9,"49","051","49051","Wasatch","Utah","Southwest",c(-1279083.34588588, 2021352.88075234)
"UT","74003024103","740030","24103","MICHAEL AAF AIRPORT","KDPG",40.183,-112.933,1325.6,"49","045","49045","Tooele","Utah","Southwest",c(-1421710.97128159, 2034477.42791604)
"UT","72575024126","725750","24126","OGDEN-HINCKLEY AIRPORT","KOGD",41.194,-112.017,1356.1,"49","057","49057","Weber","Utah","Southwest",c(-1326559.64646319, 2132767.3701071)
"UT","72572024127","725720","24127","SALT LAKE CITY INTERNATIONAL AIRPORT","KSLC",40.771,-111.965,1288.4,"49","035","49035","Salt Lake","Utah","Southwest",c(-1330213.30224278, 2085343.98264566)
"UT","99999903081","999999","03081","TROPIC 9 SE","",37.517,-111.978,1796.8,"49","025","49025","Kane","Utah","Southwest",c(-1392307.53483276, 1726012.78614689)
"UT","99999904138","999999","04138","BRIGHAM CITY 28 WNW","",41.616,-112.544,1509.1,"49","003","49003","Box Elder","Utah","Southwest",c(-1361590.49748442, 2186765.40249256)
"UT","99999953166","999999","53166","ST. GEORGE 15 NE","",37.216,-113.379,1041.5,"49","053","49053","Washington","Utah","Southwest",c(-1519215.41286508, 1714259.98865731)
"UT","99999904134","999999","04134","GRANITE PEAK DUGWAY PROVING GROUND","KQCA",40.16,-113.351,1310.6,"49","045","49045","Tooele","Utah","Southwest",c(-1456888.46052205, 2038273.09996724)
"UT","72056599999","720565","99999","HEBER CITY MUNICIPAL AIRPORT","K36U",40.482,-111.429,1718.2,"49","051","49051","Wasatch","Utah","Southwest",c(-1291185.72172814, 2046022.33646118)
"UT","72479694128","724796","94128","LOGAN-CACHE AIRPORT","KLGU",41.787,-111.852,1355.7,"49","005","49005","Cache","Utah","Southwest",c(-1302001.98369685, 2195925.38136353)
"UT","72057299999","720572","99999","BOLINDER FIELD TOOELE VALLEY","KTVY",40.612,-112.351,1316.1,"49","045","49045","Tooele","Utah","Southwest",c(-1365109.74527357, 2073266.53845495)
"UT","72470093141","724700","93141","CARBON COUNTY AIRPORT","KPUC",39.609,-110.755,1777.2,"49","007","49007","Carbon","Utah","Southwest",c(-1250371.77463887, 1940426.38010072)
"UT","72056999999","720569","99999","KANAB MUNI","KKNB",37.011,-112.531,1483.8,"49","025","49025","Kane","Utah","Southwest",c(-1449830.42568707, 1678406.44839012)
"UT","99999953013","999999","53013","CEDAR CITY 18 SSE","",37.457,-113.225,1553.3,"49","053","49053","Washington","Utah","Southwest",c(-1501033.25182375, 1738373.9031404)
"UT","99999904133","999999","04133","HEBER CITY MUNI ARPT-RUSS MCDONALD FIELD","",40.482,-111.429,1718.2,"49","051","49051","Wasatch","Utah","Southwest",c(-1291185.72172814, 2046022.33646118)
"UT","72475423186","724754","23186","ST GEORGE MUNICIPAL ARPT","KSGU",37.1,-113.6,894.9,"49","053","49053","Washington","Utah","Southwest",c(-1540708.11899595, 1705038.86122741)
"UT","72472099999","724720","99999","BLANDING","",37.617,-109.467,1840,"49","037","49037","San Juan","Utah","Southwest",c(-1173523.42869686, 1703187.14100637)
"UT","A0002804116","A00028","04116","SALT LAKE CITY MUNI 2 ARPT","KU42",40.619,-111.993,1403,"49","035","49035","Salt Lake","Utah","Southwest",c(-1335375.67347008, 2068952.74739545)
"UT","72575524101","725755","24101","HILL AFB AIRPORT","KHIF",41.117,-111.967,1459.7,"49","011","49011","Davis","Utah","Southwest",c(-1323899.27635008, 2123571.04581704)
"UT","72092299999","720922","99999","ST GEORGE MUNI","KDXZ",37.036,-113.51,879,"49","053","49053","Washington","Utah","Southwest",c(-1534232.95746274, 1696533.47532849)
"UT","72477693075","724776","93075","CANYONLANDS FIELD AIRPORT","KCNY",38.75,-109.763,1387.1,"49","019","49019","Grand","Utah","Southwest",c(-1180811.52638118, 1832543.21038011)
"UT","72056724180","720567","24180","BRIGHAM CITY AIRPORT","KBMC",41.552,-112.062,1288.1,"49","003","49003","Box Elder","Utah","Southwest",c(-1323510.34920356, 2172898.73304377)
"UT","72473323170","724733","23170","HANKSVILLE","KHVE",38.417,-110.7,1355.1,"49","055","49055","Wayne","Utah","Southwest",c(-1266331.45852077, 1807699.86055633)
"UT","99999953004","999999","53004","BLUFF 32 NW","",37.601,-109.989,1959.3,"49","037","49037","San Juan","Utah","Southwest",c(-1218951.04428557, 1707983.36492873)
"UT","72572424174","725724","24174","PROVO MUNICIPAL AIRPORT","KPVU",40.219,-111.723,1370.7,"49","049","49049","Utah","Utah","Southwest",c(-1320418.83934499, 2020994.2107495)
"UT","72570594030","725705","94030","VERNAL AIRPORT","KVEL",40.443,-109.513,1604.9,"49","047","49047","Uintah","Utah","Southwest",c(-1132622.7793009, 2017269.4962893)
"UT","72581024193","725810","24193","WENDOVER AIRPORT","KENV",40.721,-114.036,1291.4,"49","045","49045","Tooele","Utah","Southwest",c(-1501870.9091817, 2110693.37737995)
"UT","99999953149","999999","53149","TORREY 7 E","",38.303,-111.294,1891,"49","055","49055","Wayne","Utah","Southwest",c(-1319115.27244918, 1803160.84210852)
"UT","99999953010","999999","53010","MONTICELLO 24 NW","",38.14,-109.617,1531.6,"49","037","49037","San Juan","Utah","Southwest",c(-1178135.004955, 1763066.7653766)
"UT","99999953012","999999","53012","BLANDING 26 SSW","",37.267,-109.607,1338.1,"49","037","49037","San Juan","Utah","Southwest",c(-1191237.0181278, 1666102.51073233)
"UT","72575399999","725753","99999","EAGLE RANGE","KU16",41.05,-113.07,1292,"49","003","49003","Box Elder","Utah","Southwest",c(-1415741.05560883, 2132081.19040773)
"UT","72475099999","724750","99999","MILFORD MUNICIPAL","KMLF",38.417,-113.017,1536,"49","001","49001","Beaver","Utah","Southwest",c(-1463938.9902318, 1840984.80731979)
"UT","99999900480","999999","00480","EAGLE RANGE WSO","",41.05,-113.06,1292.1,"49","003","49003","Box Elder","Utah","Southwest",c(-1414920.61282933, 2131932.26026189)
"UT","99999953165","999999","53165","DELTA 4 NE","",39.387,-112.51,1451.2,"49","027","49027","Millard","Utah","Southwest",c(-1401976.39103967, 1940373.32594317)
"UT","99999953171","999999","53171","MILFORD 42 WNW","",38.594,-113.751,1601.7,"49","027","49027","Millard","Utah","Southwest",c(-1522678.71641547, 1872027.10447324)
"UT","72475593129","724755","93129","CEDAR CITY REGIONAL ARPT","KCDC",37.707,-113.097,1703.8,"49","021","49021","Iron","Utah","Southwest",c(-1484986.57183918, 1763925.53355487)
"UT","A0001603036","A00016","03036","BLANDING MUNICIPAL AIRPORT","KBDG",37.583,-109.483,1787.7,"49","037","49037","San Juan","Utah","Southwest",c(-1175447.12523717, 1699612.63302367)
"UT","99999900481","999999","00481","GRANITE PEAK FILLMORE ARPT","",38.958,-112.363,1519.4,"49","027","49027","Millard","Utah","Southwest",c(-1397855.73142119, 1890843.58894985)
"UT","72477393132","724773","93132","GREEN RIVER RANGE","KU28",39,-110.15,1255.8,"49","019","49019","Grand","Utah","Southwest",c(-1209615.47064009, 1865129.90425823)
"UT","A0001823162","A00018","23162","DELTA MUNICIPAL AIRPORT","KDTA",39.383,-112.517,1450.5,"49","027","49027","Millard","Utah","Southwest",c(-1402642.33504323, 1940035.07756547)
"UT","99999953014","999999","53014","MEXICAN HAT 10 NW","",37.251,-109.988,1939.8,"49","037","49037","San Juan","Utah","Southwest",c(-1224617.05138002, 1669171.13384502)
"UT","72479723176","724797","23176","MILFORD MUNI BRISCOE","KMLF",38.417,-113.017,1534.1,"49","001","49001","Beaver","Utah","Southwest",c(-1463938.9902318, 1840984.80731979)
"UT","72475623159","724756","23159","BRYCE CANYON AIRPORT","KBCE",37.701,-112.149,2309.9,"49","017","49017","Garfield","Utah","Southwest",c(-1403578.00434309, 1748855.82814758)
"UT","72475023176","724750","23176","MILFORD MUNICIPAL AIRPORT","KMLF",38.423,-113.011,1533.5,"49","001","49001","Beaver","Utah","Southwest",c(-1463308.60804194, 1841554.17122954)
"VA","99778299999","997782","99999","DOMINION TERMINAL ASSOCIATION","",36.967,-76.417,2,"51","700","51700","Newport News","Virginia","Southeast",c(1715012.58621801, 1724388.40099899)
"VA","72308793735","723087","93735","FELKER ARMY AIRFIELD","KFAF",37.133,-76.6,3.7,"51","700","51700","Newport News","Virginia","Southeast",c(1695439.60463224, 1739315.42937283)
"VA","72308493775","723084","93775","HANOVER CO MUNICIPAL ARPT","KOFP",37.709,-77.435,61.6,"51","085","51085","Hanover","Virginia","Southeast",c(1610887.71296787, 1788057.58002143)
"VA","99801799999","998017","99999","CHESAPEAKE BAY","",37.417,-76.717,11,"51","095","51095","James City","Virginia","Southeast",c(1678942.26105454, 1768406.84247184)
"VA","72411353881","724113","53881","VIRGINIA TECH AIRPORT","KBCB",37.208,-80.408,649.8,"51","121","51121","Montgomery","Virginia","Southeast",c(1364633.94377189, 1686262.24750107)
"VA","72410613728","724106","13728","DANVILLE REGIONAL AIRPORT","KDAN",36.573,-79.335,168.2,"51","590","51590","Danville","Virginia","Southeast",c(1470023.80947089, 1632139.05459807)
"VA","72410013733","724100","13733","LYNCHBURG RGNL/PRESTON GLENN FLD AP","KLYH",37.321,-79.206,274.9,"51","031","51031","Campbell","Virginia","Southeast",c(1466550.97849397, 1716646.9724456)
"VA","72050100155","720501","00155","TAPPAHANNOCK ESSEX COUNTY AIRPORT","KXSA",37.85,-76.883,41.2,"51","057","51057","Essex","Virginia","Southeast",c(1654988.98500315, 1813036.03495743)
"VA","72308693741","723086","93741","NWPT NEWS/WIMBURG INTL APT","KPHF",37.132,-76.494,10.9,"51","700","51700","Newport News","Virginia","Southeast",c(1704596.08799628, 1741101.91294105)
"VA","72309893798","723098","93798","CULPEPER REGIONAL AIRPORT","KCJR",38.527,-77.859,96.3,"51","047","51047","Culpeper","Virginia","Southeast",c(1557154.84782219, 1870970.34679119)
"VA","72401599999","724015","99999","ALLEN C PERKINSON BLACKSTONE AAF / FT PICKETT VIRGINIA USA","KBKT",37.074,-77.958,133.8,"51","135","51135","Nottoway","Virginia","Southeast",c(1579490.50579221, 1709432.58838282)
"VA","72269200367","722692","00367","WARRENTON FAUQUIER AIRPORT","KHWY",38.586,-77.711,103,"51","061","51061","Fauquier","Virginia","Southeast",c(1568437.18952382, 1879896.18422514)
"VA","72411613868","724116","13868","NEW RIVER VALLEY AIRPORT","KPSK",37.133,-80.683,641.6,"51","155","51155","Pulaski","Virginia","Southeast",c(1342124.93005637, 1674052.53111711)
"VA","72029703730","720297","03730","WILLIAMSBURG-JAMESTOWN APT","KJGG",37.239,-76.716,14.9,"51","095","51095","James City","Virginia","Southeast",c(1683048.09405267, 1748886.44735525)
"VA","72027803704","720278","03704","EMPORIA-GRENVLE RGNL ARPT","KEMV",36.687,-77.483,38.7,"51","081","51081","Greensville","Virginia","Southeast",c(1628949.10192018, 1674889.93658379)
"VA","99731599999","997315","99999","YORKTOWN  VA","",37.22,-76.48,10,"51","199","51199","York","Virginia","Southeast",c(1703791.01143162, 1751006.87410056)
"VA","72050199999","720501","99999","ESSEX CO AIRPORT","KXSA",37.85,-76.883,41,"51","057","51057","Essex","Virginia","Southeast",c(1654988.98500315, 1813036.03495743)
"VA","99999903759","999999","03759","CHARLOTTESVILLE 2 SSE","",37.998,-78.466,358.8,"51","003","51003","Albemarle","Virginia","Southeast",c(1516533.12550481, 1802901.9996645)
"VA","72401993773","724019","93773","WAKEFIELD MUNICIPAL ARPT","KAKQ",36.983,-77.001,32,"51","183","51183","Sussex","Virginia","Southeast",c(1664205.73211466, 1715761.30987879)
"VA","72410593760","724105","93760","SHENANDOAH VALLEY RGNL ART","KSHD",38.264,-78.896,366.1,"51","015","51015","Augusta","Virginia","Southeast",c(1474412.51523339, 1825456.17819251)
"VA","72411013741","724110","13741","ROANOKE REGIONAL/WOODRUM FIELD AP","KROA",37.317,-79.974,346.8,"51","770","51770","Roanoke","Virginia","Southeast",c(1400212.35757429, 1704621.60771622)
"VA","72405853818","724058","53818","VIRGINIA HIGHLANDS AIRPORT","KVJI",36.683,-82.033,630.9,"51","191","51191","Washington","Virginia","Southeast",c(1232111.72014144, 1605944.18419106)
"VA","72076800274","720768","00274","LEE COUNTY AIRPORT","K0VG",36.654,-83.218,430.1,"51","105","51105","Lee","Virginia","Southeast",c(1128672.16938131, 1588008.47118182)
"VA","72410753895","724107","53895","TWIN COUNTY AIRPORT","KHLX",36.766,-80.823,820.8,"51","035","51035","Carroll","Virginia","Southeast",c(1336501.86159431, 1631486.60760927)
"VA","72403793728","724037","93728","DAVISON AAF AIRPORT","KDAA",38.717,-77.183,22.3,"51","059","51059","Fairfax","Virginia","Southeast",c(1610244.44398729, 1903130.94740156)
"VA","72401693736","724016","93736","CHARLOTTESVILLE ALBEMARLE ARPT","KCHO",38.137,-78.455,192.3,"51","003","51003","Albemarle","Virginia","Southeast",c(1514613.70139684, 1818392.4621712)
"VA","72411593757","724115","93757","INGALLS FIELD AIRPORT","KHSP",37.95,-79.817,1156.1,"51","017","51017","Bath","Virginia","Southeast",c(1401775.09358527, 1776862.54394079)
"VA","72402993775","724029","93775","RICHMOND (ASOS)","KOFP",37.708,-77.434,62.5,"51","085","51085","Hanover","Virginia","Southeast",c(1610995.13298443, 1787964.58699335)
"VA","72077799999","720777","99999","LAWRENCEVILLE BRUNSWICK MUNI","KLVL",36.773,-77.794,100.3,"51","025","51025","Brunswick","Virginia","Southeast",c(1600094.17662881, 1679062.02664431)
"VA","72401493714","724014","93714","DINWIDDIE COUNTY AIRPORT","KPTB",37.183,-77.5,58.8,"51","053","51053","Dinwiddie","Virginia","Southeast",c(1616722.13074598, 1729123.47295609)
"VA","72405013743","724050","13743","RONALD REAGAN WASHINGTON NATL AP","KDCA",38.847,-77.035,4.1,"51","013","51013","Arlington","Virginia","Southeast",c(1619852.90781924, 1919930.30020935)
"VA","99769199999","997691","99999","CAPE HENRY","",36.93,-76.02,3,"51","810","51810","Virginia Beach","Virginia","Southeast",c(1750137.11878205, 1727569.98442456)
"VA","72049900154","720499","00154","HAMPTON ROADS EXECUTIVE AIRPORT","KPVG",36.783,-76.45,7,"51","550","51550","Chesapeake","Virginia","Southeast",c(1716374.66260977, 1703612.24104075)
"VA","72411763802","724117","63802","LONESOME PINE AIRPORT","KLNP",36.988,-82.53,818.1,"51","195","51195","Wise","Virginia","Southeast",c(1183740.51373142, 1633443.97053229)
"VA","72269299999","722692","99999","WARRENTON","KHWY",38.583,-77.717,102.7,"51","061","51061","Fauquier","Virginia","Southeast",c(1567993.29670296, 1879467.11941284)
"VA","99731399999","997313","99999","WACHAPREAGUE","",37.6,-75.68,10,"51","001","51001","Accomack","Virginia","Southeast",c(1763536.18317478, 1807254.70473498)
"VA","72405303717","724053","03717","WINCHESTER REGIONAL ARPT","KOKV",39.143,-78.144,221.6,"51","069","51069","Frederick","Virginia","Southeast",c(1520085.8171124, 1934165.45994454)
"VA","72517213762","725172","13762","NAVAL AUXILIARY LANDING FIELD","KNFE",36.701,-76.129,3,"51","550","51550","Chesapeake","Virginia","Southeast",c(1746055.01344503, 1700469.89359031)
"VA","72401703707","724017","03707","FARMVILLE REGIONAL AIRPORT","KFVX",37.358,-78.438,127.1,"51","049","51049","Cumberland","Virginia","Southeast",c(1532107.1649761, 1732842.54861358)
"VA","72308313763","723083","13763","FRANKLIN MUNICIPAL-JOHN BEVERLY ROSE AIRPORT","KFKN",36.698,-76.903,12.5,"51","093","51093","Isle of Wight","Virginia","Southeast",c(1679047.9970237, 1686192.84176431)
"VA","72400603701","724006","03701","CHESAPEAKE REGIONAL ARPT","KCPK",36.666,-76.321,6.1,"51","550","51550","Chesapeake","Virginia","Southeast",c(1730233.27814414, 1693121.71774574)
"VA","72403093738","724030","93738","WASHINGTON DULLES INTERNATIONAL AP","KIAD",38.935,-77.447,89.5,"51","059","51059","Fairfax","Virginia","Southeast",c(1583202.74347186, 1922659.02112088)
"VA","99778699999","997786","99999","VIMS PIER","",37.25,-76.5,5,"51","073","51073","Gloucester","Virginia","Southeast",c(1701384.92413384, 1753939.7606778)
"VA","72403513773","724035","13773","QUANTICO MCAF","KNYG",38.504,-77.305,3.1,"51","179","51179","Stafford","Virginia","Southeast",c(1604606.25597716, 1877656.43946004)
"VA","72031703735","720317","03735","STAFFORD REGIONAL AIRPORT","KRMN",38.398,-77.456,64.6,"51","179","51179","Stafford","Virginia","Southeast",c(1594115.12243851, 1863461.29974795)
"VA","72308499999","723084","99999","HANOVER CO MUNI","KOFP",37.709,-77.437,63,"51","085","51085","Hanover","Virginia","Southeast",c(1610716.38555045, 1788023.68024646)
"VA","99999903739","999999","03739","CAPE CHARLES 5 ENE","",37.291,-75.927,8.8,"51","131","51131","Northampton","Virginia","Southeast",c(1749681.35633786, 1768839.15601044)
"VA","72402093739","724020","93739","WALLOPS FLIGHT FACILITY AIRPORT","KWAL",37.937,-75.466,9.7,"51","001","51001","Accomack","Virginia","Southeast",c(1773722.74699333, 1848138.4081597)
"VA","72402603716","724026","03716","ACCOMACK COUNTY AIRPORT","KMFV",37.647,-75.761,14.3,"51","001","51001","Accomack","Virginia","Southeast",c(1755499.81921604, 1810903.00299089)
"VA","99730599999","997305","99999","MONEY POINT  VA","",36.77,-76.3,10,"51","550","51550","Chesapeake","Virginia","Southeast",c(1729655.10189351, 1704906.3049709)
"VA","A0688400416","A06884","00416","LURAY CAVERNS AIRPORT","KLUA",38.667,-78.501,275.2,"51","139","51139","Page","Virginia","Southeast",c(1499810.68524915, 1876061.72936859)
"VA","99737199999","997371","99999","KIPTOPEKE","",37.17,-75.98,7,"51","131","51131","Northampton","Virginia","Southeast",c(1747965.54781658, 1754605.16762836)
"VA","72028503734","720285","03734","MIDDLE PENINSULA REGIONAL AIRPORT","KFYJ",37.521,-76.765,7.3,"51","097","51097","King and Queen","Virginia","Southeast",c(1672477.3064978, 1778977.11356783)
"VA","74598563806","745985","63806","BLUE RIDGE AIRPORT","KMTV",36.631,-80.018,286.8,"51","089","51089","Henry","Virginia","Southeast",c(1409270.02024746, 1628194.28666717)
"VA","72026463827","720264","63827","TAZEWELL COUNTY AIRPORT","K6V3",37.064,-81.798,808.3,"51","185","51185","Tazewell","Virginia","Southeast",c(1246333.49885907, 1651228.71698336)
"VA","72308013737","723080","13737","NORFOLK INTERNATIONAL AIRPORT","KORF",36.904,-76.193,3.3,"51","710","51710","Norfolk","Virginia","Southeast",c(1735807.10452181, 1721547.47828899)
"VA","72405503714","724055","03714","LESSBURG EXECUTIVE AIRPORT","KJYO",39.078,-77.558,118.6,"51","107","51107","Loudoun","Virginia","Southeast",c(1570759.39428107, 1936542.18387314)
"VA","72405663805","724056","63805","MOUNTIAN EMPIRE AIRPORT","KMKJ",36.895,-81.35,780,"51","173","51173","Smyth","Virginia","Southeast",c(1288249.3761875, 1638484.51890634)
"VA","72400703719","724007","03719","SUFFOLK MUNICIPAL AIRPORT","KSFQ",36.682,-76.602,22,"51","800","51800","Suffolk","Virginia","Southeast",c(1705510.24022662, 1689796.95174424)
"VA","72311403715","723114","03715","LOUISA CO/FREEMAN FLD ARPT","KLKU",38.01,-77.97,150.3,"51","109","51109","Louisa","Virginia","Southeast",c(1558670.2640704, 1812248.63303959)
